Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,1,Shimizu S-Pulse,FC Tokyo,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,2,Kashiwa Reysol,FC Tokyo,90,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,3,FC Tokyo,Kawasaki Frontale,90,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,4,Yokohama F. Marinos,FC Tokyo,90,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,5,FC Tokyo,Urawa Red Diamonds,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,6,Hokkaido Consadole Sapporo,FC Tokyo,90,0,0,0,0,0,0,0,0,4,2,0,0,1,3,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,7,Kashima Antlers,FC Tokyo,90,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,8,FC Tokyo,Sagan Tosu,90,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,9,Cerezo Osaka,FC Tokyo,90,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,10,FC Tokyo,Nagoya Grampus,90,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,11,Sanfrecce Hiroshima,FC Tokyo,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,12,FC Tokyo,Shonan Bellmare,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,13,Gamba Osaka,FC Tokyo,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,14,Oita Trinita,FC Tokyo,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,15,FC Tokyo,Yokohama FC,90,0,0,0,0,1,0,0,0,3,3,0,0,1,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,16,Vissel Kobe,FC Tokyo,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,17,FC Tokyo,Vegalta Sendai,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,18,FC Tokyo,Cerezo Osaka,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,19,Sagan Tosu,FC Tokyo,90,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,23,Yokohama FC,FC Tokyo,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,25,Kawasaki Frontale,FC Tokyo,90,0,0,0,0,0,0,1,0,3,1,0,0,3,4,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,26,FC Tokyo,Kashima Antlers,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,27,Nagoya Grampus,FC Tokyo,90,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,28,FC Tokyo,Yokohama F. Marinos,90,0,0,0,0,0,0,0,0,2,1,0,0,2,3,1,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,29,Urawa Red Diamonds,FC Tokyo,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,30,FC Tokyo,Kashiwa Reysol,90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,33,FC Tokyo,Hokkaido Consadole Sapporo,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0
"Watanabe, Tsuyoshi",4,JPN,FC Tokyo,2020,34,FC Tokyo,Vissel Kobe,90,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
